filename	listnumber	participant	grammar	fluency	verbosity	structure	success	overall	recipeid	dish	condition	order	experience	time.s	tim.min
list_4.csv	4	participant_60	2	1	2	2	1	1	garam_masala_3	Garam Masala	coref	12	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	4	3	1	3	4	3	garam_masala_3	Garam Masala	coref	8	1-3 times per month	528	8.8
list_4.csv	4	participant_62	3	1	1	1	1	1	garam_masala_3	Garam Masala	coref	6	less than once per month	1599	26.65
list_4.csv	4	participant_63	3	3	1	2	3	3	garam_masala_3	Garam Masala	coref	5	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	1	1	1	1	1	1	garam_masala_3	Garam Masala	coref	3	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	3	3	1	1	1	1	garam_masala_3	Garam Masala	coref	8	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	4	4	4	2	4	garam_masala_3	Garam Masala	coref	9	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	2	1	2	3	3	2	garam_masala_3	Garam Masala	coref	9	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	4	1	5	4	4	2	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	11	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	5	3	2	2	1	2	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	9	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	3	1	1	1	1	2	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	8	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	3	4	2	5	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	1	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	2	3	2	3	1	2	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	12	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	2	3	3	2	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	8	1-3 times per week	795	13.25
list_4.csv	4	participant_56	5	6	5	5	5	5	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	9	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	2	3	5	4	2	2	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	11	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	4	4	5	5	4	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	3	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	1	1	2	2	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	3	1-3 times per month	684	11.4
list_4.csv	4	participant_60	5	4	4	5	4	4	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	9	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	3	3	5	5	4	3	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	12	1-3 times per month	528	8.8
list_4.csv	4	participant_62	6	6	6	6	6	6	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	4	less than once per month	1599	26.65
list_4.csv	4	participant_63	4	3	2	4	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	7	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	2	2	2	2	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	2	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	4	3	4	4	4	4	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	12	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	4	6	6	6	5	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	1	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	5	4	4	5	4	4	homemade_pizza_dough_4	Homemade Pizza Dough	no_context	2	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	6	3	5	1	4	2	orange_chicken_5	Orange Chicken	context	10	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	1	1	3	4	5	3	orange_chicken_5	Orange Chicken	context	1	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	3	1	1	2	2	2	orange_chicken_5	Orange Chicken	context	4	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	5	3	2	2	4	2	orange_chicken_5	Orange Chicken	context	6	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	2	3	4	4	2	2	orange_chicken_5	Orange Chicken	context	10	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	1	1	1	2	1	1	orange_chicken_5	Orange Chicken	context	7	1-3 times per week	795	13.25
list_4.csv	4	participant_56	4	3	3	2	2	2	orange_chicken_5	Orange Chicken	context	6	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	6	3	3	3	1	1	orange_chicken_5	Orange Chicken	context	2	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	1	1	1	1	1	orange_chicken_5	Orange Chicken	context	11	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	4	1	3	1	1	1	orange_chicken_5	Orange Chicken	context	10	1-3 times per month	684	11.4
list_4.csv	4	participant_60	5	2	4	3	2	2	orange_chicken_5	Orange Chicken	context	8	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	2	1	2	3	3	2	orange_chicken_5	Orange Chicken	context	2	1-3 times per month	528	8.8
list_4.csv	4	participant_62	6	1	2	1	1	1	orange_chicken_5	Orange Chicken	context	1	less than once per month	1599	26.65
list_4.csv	4	participant_63	5	2	3	3	4	4	orange_chicken_5	Orange Chicken	context	9	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	4	3	4	5	5	4	orange_chicken_5	Orange Chicken	context	9	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	5	3	2	1	2	2	orange_chicken_5	Orange Chicken	context	7	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	5	6	5	5	5	orange_chicken_5	Orange Chicken	context	5	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	2	1	2	2	2	1	orange_chicken_5	Orange Chicken	context	7	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	6	4	6	6	4	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	9	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	5	5	2	4	1	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	11	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	6	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	2	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	5	5	5	5	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	7	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	4	3	2	4	5	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	1	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	5	4	4	5	4	5	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	1	1-3 times per week	795	13.25
list_4.csv	4	participant_56	6	6	6	6	5	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	8	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	6	6	6	5	5	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	5	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	4	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	6	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	12	1-3 times per month	684	11.4
list_4.csv	4	participant_60	6	6	6	5	4	5	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	2	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	6	5	6	5	4	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	3	1-3 times per month	528	8.8
list_4.csv	4	participant_62	5	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	9	less than once per month	1599	26.65
list_4.csv	4	participant_63	5	5	5	5	5	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	11	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	6	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	11	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	6	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	9	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	5	4	5	3	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	4	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	6	6	6	6	6	6	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	original	11	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	4	3	6	3	4	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	4	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	2	2	5	4	3	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	7	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	3	3	2	5	3	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	1	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	3	2	4	4	5	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	4	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	3	3	2	3	2	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	8	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	2	2	3	3	4	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	10	1-3 times per week	795	13.25
list_4.csv	4	participant_56	5	6	4	5	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	4	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	3	2	1	2	3	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	1	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	4	2	5	5	4	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	1	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	3	3	2	4	6	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	7	1-3 times per month	684	11.4
list_4.csv	4	participant_60	4	4	4	3	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	1	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	5	5	5	5	5	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	7	1-3 times per month	528	8.8
list_4.csv	4	participant_62	1	6	6	6	6	5	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	10	less than once per month	1599	26.65
list_4.csv	4	participant_63	4	2	4	3	3	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	6	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	3	4	5	6	6	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	8	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	3	4	4	4	4	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	6	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	4	4	5	5	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	3	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	4	4	4	5	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	dependency	10	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	4	4	4	3	2	2	waffles_7	Waffles	coref	7	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	5	5	6	6	5	5	waffles_7	Waffles	coref	5	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	2	1	1	2	1	1	waffles_7	Waffles	coref	10	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	4	3	2	4	2	3	waffles_7	Waffles	coref	9	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	3	1	1	1	2	1	waffles_7	Waffles	coref	7	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	1	1	2	2	1	1	waffles_7	Waffles	coref	3	1-3 times per week	795	13.25
list_4.csv	4	participant_56	5	4	4	5	3	4	waffles_7	Waffles	coref	5	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	3	2	2	3	1	2	waffles_7	Waffles	coref	4	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	4	5	3	2	2	2	waffles_7	Waffles	coref	9	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	2	1	2	3	1	1	waffles_7	Waffles	coref	9	1-3 times per month	684	11.4
list_4.csv	4	participant_60	6	6	4	6	6	5	waffles_7	Waffles	coref	5	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	4	4	5	5	5	4	waffles_7	Waffles	coref	11	1-3 times per month	528	8.8
list_4.csv	4	participant_62	5	4	2	1	4	1	waffles_7	Waffles	coref	3	less than once per month	1599	26.65
list_4.csv	4	participant_63	4	4	3	3	3	4	waffles_7	Waffles	coref	4	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	2	1	2	2	3	1	waffles_7	Waffles	coref	7	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	3	2	2	3	2	2	waffles_7	Waffles	coref	2	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	5	5	5	5	5	waffles_7	Waffles	coref	7	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	3	3	4	5	4	3	waffles_7	Waffles	coref	1	1-3 times per week	1386	23.1
list_5.csv	5	participant_68	1	1	1	1	1	1	baked_ziti_5	Baked Ziti	coref	5	1-3 times per week	507	8.45
list_5.csv	5	participant_69	3	3	4	4	4	3	baked_ziti_5	Baked Ziti	coref	8	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	6	6	6	6	6	6	baked_ziti_5	Baked Ziti	coref	9	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	5	4	3	5	6	5	baked_ziti_5	Baked Ziti	coref	3	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	3	3	3	2	3	2	baked_ziti_5	Baked Ziti	coref	6	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	4	2	3	1	2	2	baked_ziti_5	Baked Ziti	coref	2	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	5	4	4	4	4	5	baked_ziti_5	Baked Ziti	coref	12	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	5	5	6	6	6	5	baked_ziti_5	Baked Ziti	coref	6	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	4	3	3	2	1	1	baked_ziti_5	Baked Ziti	coref	4	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	baked_ziti_5	Baked Ziti	coref	4	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	4	2	2	2	1	2	baked_ziti_5	Baked Ziti	coref	4	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	5	5	5	5	4	4	baked_ziti_5	Baked Ziti	coref	5	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	2	1	2	1	baked_ziti_5	Baked Ziti	coref	4	less than once per month	621	10.35
list_5.csv	5	participant_81	1	1	1	1	1	1	baked_ziti_5	Baked Ziti	coref	4	1-3 times per week	771	12.85
list_5.csv	5	participant_82	3	5	5	5	4	4	baked_ziti_5	Baked Ziti	coref	11	less than once per month	819	13.65
list_5.csv	5	participant_83	4	1	2	1	1	1	baked_ziti_5	Baked Ziti	coref	11	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	2	2	2	3	4	1	baked_ziti_5	Baked Ziti	coref	6	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	3	3	2	2	3	3	baked_ziti_5	Baked Ziti	coref	11	1-3 times per month	741	12.35
list_5.csv	5	participant_86	2	1	4	3	2	1	baked_ziti_5	Baked Ziti	coref	8	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	3	4	5	5	2	3	baked_ziti_5	Baked Ziti	coref	6	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	1	1	1	1	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	3	1-3 times per week	507	8.45
list_5.csv	5	participant_69	4	4	3	2	4	4	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	2	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	4	2	3	3	4	3	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	2	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	3	3	2	1	2	2	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	10	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	3	3	2	3	3	2	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	5	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	4	2	1	2	2	2	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	7	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	4	4	3	4	3	3	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	7	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	5	5	6	6	6	5	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	3	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	3	3	2	2	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	2	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	2	1	1	1	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	8	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	4	4	5	6	5	5	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	9	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	6	6	6	6	6	6	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	7	less than once per month	474	7.9
list_5.csv	5	participant_80	2	1	1	1	2	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	10	less than once per month	621	10.35
list_5.csv	5	participant_81	2	2	1	1	4	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	1	1-3 times per week	771	12.85
list_5.csv	5	participant_82	2	2	1	1	2	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	2	less than once per month	819	13.65
list_5.csv	5	participant_83	2	1	1	2	4	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	1	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	3	1	1	1	2	1	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	12	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	3	2	1	1	2	2	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	7	1-3 times per month	741	12.35
list_5.csv	5	participant_86	4	3	2	2	3	2	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	7	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	4	5	5	6	5	4	blueberry_banana_bread_10	Blueberry Banana Bread	no_context	2	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	1	1	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	6	1-3 times per week	507	8.45
list_5.csv	5	participant_69	2	3	1	2	1	1	cauliflower_mash_3	Cauliflower Mash	context	11	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	1	2	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	11	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	1	1	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	9	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	2	1	3	2	2	1	cauliflower_mash_3	Cauliflower Mash	context	2	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	1	1	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	4	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	5	4	2	3	2	3	cauliflower_mash_3	Cauliflower Mash	context	10	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	2	3	3	3	2	2	cauliflower_mash_3	Cauliflower Mash	context	10	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	2	4	2	4	1	1	cauliflower_mash_3	Cauliflower Mash	context	12	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	3	2	2	1	cauliflower_mash_3	Cauliflower Mash	context	12	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	1	2	1	2	1	1	cauliflower_mash_3	Cauliflower Mash	context	11	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	3	2	2	2	1	2	cauliflower_mash_3	Cauliflower Mash	context	1	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	5	4	1	1	cauliflower_mash_3	Cauliflower Mash	context	5	less than once per month	621	10.35
list_5.csv	5	participant_81	1	1	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	5	1-3 times per week	771	12.85
list_5.csv	5	participant_82	1	2	4	2	2	2	cauliflower_mash_3	Cauliflower Mash	context	10	less than once per month	819	13.65
list_5.csv	5	participant_83	4	2	1	1	1	1	cauliflower_mash_3	Cauliflower Mash	context	3	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	2	1	1	1	3	1	cauliflower_mash_3	Cauliflower Mash	context	10	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	2	1	1	2	1	1	cauliflower_mash_3	Cauliflower Mash	context	3	1-3 times per month	741	12.35
list_5.csv	5	participant_86	4	1	1	2	1	1	cauliflower_mash_3	Cauliflower Mash	context	2	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	2	1	1	3	1	1	cauliflower_mash_3	Cauliflower Mash	context	1	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	6	6	5	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	4	1-3 times per week	507	8.45
list_5.csv	5	participant_69	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	4	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	6	6	5	6	5	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	4	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	6	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	5	6	5	5	5	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	8	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	5	4	3	4	3	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	9	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	5	5	5	4	4	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	5	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	5	5	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	12	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	6	6	6	4	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	5	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	5	1	1	1	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	2	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	6	6	6	5	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	6	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	11	less than once per month	474	7.9
list_5.csv	5	participant_80	6	6	5	3	4	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	3	less than once per month	621	10.35
list_5.csv	5	participant_81	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	9	1-3 times per week	771	12.85
list_5.csv	5	participant_82	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	6	less than once per month	819	13.65
list_5.csv	5	participant_83	6	5	5	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	12	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	11	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	5	6	5	6	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	10	1-3 times per month	741	12.35
list_5.csv	5	participant_86	6	5	6	4	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	1	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	original	11	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	3	3	3	4	4	3	garam_masala_3	Garam Masala	dependency	2	1-3 times per week	507	8.45
list_5.csv	5	participant_69	2	2	5	5	4	3	garam_masala_3	Garam Masala	dependency	10	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	1	1	2	3	2	1	garam_masala_3	Garam Masala	dependency	1	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	2	2	2	3	1	1	garam_masala_3	Garam Masala	dependency	5	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	2	1	2	2	3	2	garam_masala_3	Garam Masala	dependency	9	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	1	1	1	1	1	1	garam_masala_3	Garam Masala	dependency	10	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	1	1	2	3	2	2	garam_masala_3	Garam Masala	dependency	6	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	4	3	5	3	4	2	garam_masala_3	Garam Masala	dependency	1	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	1	2	2	4	3	2	garam_masala_3	Garam Masala	dependency	3	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	garam_masala_3	Garam Masala	dependency	11	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	2	3	3	3	2	2	garam_masala_3	Garam Masala	dependency	12	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	3	3	4	5	3	4	garam_masala_3	Garam Masala	dependency	10	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	4	4	1	1	garam_masala_3	Garam Masala	dependency	11	less than once per month	621	10.35
list_5.csv	5	participant_81	2	1	4	2	2	2	garam_masala_3	Garam Masala	dependency	10	1-3 times per week	771	12.85
list_5.csv	5	participant_82	1	1	1	1	1	1	garam_masala_3	Garam Masala	dependency	3	less than once per month	819	13.65
list_5.csv	5	participant_83	1	1	1	1	1	1	garam_masala_3	Garam Masala	dependency	6	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	3	1	3	3	4	2	garam_masala_3	Garam Masala	dependency	1	1-3 times per week	850	14.1666666666667
